學年度,代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
113,191K0V,臺中市至善非營利幼兒園(委託財團法人福智文教基金會辦理),私立,臺中市,西屯區,[407]臺中市西屯區至善里7鄰青海路二段308號,(04)37046830
113,193X3D,臺中市西屯區上石國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區上石里8鄰西屯路2段上石南六巷25號,(04)27087412#770
113,193K02,臺中市西屯區上安國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區至善里16鄰上安路156號,(04)24527322#771
113,193X3B,臺中市西屯區大仁國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區何德里15鄰重慶路200號,(04)23134545#6791
113,193X34,臺中市西屯區大鵬國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區大鵬里1鄰中平路268號,(04)22988451
113,193K03,臺中市西屯區西屯國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區西安里3鄰西屯路2段300號,(04)27013534#770
113,193X35,臺中市西屯區何厝國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區何安里2鄰重慶路1號,(04)23166492#770
113,193X28,臺中市西屯區協和國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區協和里2鄰安和路99號,(04)23587342
113,193K01,臺中市西屯區重慶國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區何源里30鄰重慶路358號,(04)23123517#790
113,193X37,臺中市西屯區泰安國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區港尾里11鄰環中路二段368號,(04)27017045#805
113,193K05,臺中市西屯區國安國民小學附設幼兒園,公立,臺中市,西屯區,[407]臺中市西屯區永安里34鄰國祥街1號,(04)24621681#670
113,191XH9,臺中市私立大都會逢甲幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西墩里10鄰福吉街159號,(04)24510288
113,191K0A,臺中市私立大都會福和幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區協和里1鄰玉寶路158號,(04)23598528
113,191K0J,臺中市私立子曰幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區大石里10鄰中平路407號,(04)22931200
113,191XDI,臺中市私立小叮噹幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區永安里14鄰西屯路三段160之1號及宏安巷10號,(04)24629199
113,191XHC,臺中市私立小熊多元智慧幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區上安里1鄰臺灣大道三段556巷1弄14號,(04)36093058
113,191XE0,臺中市私立小熊森林幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區上安里1鄰上安路53號1~2樓,(04)27018986
113,191XGP,臺中市私立小蝸牛幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福林里27鄰福科路658巷9弄7號,(04)24615129
113,191XAU,臺中市私立台大幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福雅里25鄰福雅路150號1、2樓,(04)24633060
113,191XDL,臺中市私立如果幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區上安里1鄰上安路33號1樓,(04)27081100
113,191XDZ,臺中市私立早稻田藝術幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區林厝里9鄰福雅路426、428號1、2樓,(04)24636789
113,191XDV,臺中市私立西屯格林幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區協和里2鄰協和北巷1之7號1、2樓、1之8號1、2樓,(04)23508666
113,191X39,臺中市私立育英幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區大河里5鄰河南路2段74巷35號,(04)22912729
113,191XAT,臺中市私立貝兒達幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福和里9鄰中工三路153巷8號1~2樓,(04)23583865
113,191K08,臺中市私立芳田幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區林厝里3鄰安林路69-13號,(04)24616060
113,191K04,臺中市私立金色童年幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西平里24鄰福星北二街28號,(04)24517200
113,191K0B,臺中市私立亮亮幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區大河里17鄰甘肅路二段111號,(04)23157217
113,191K20,臺中市私立威之森幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西墩里10鄰西苑三街39號,(04)24520496
113,191K0Q,臺中市私立首席春上樹幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區惠來里40鄰河南路四段211號,(04)22541033
113,191Y02,臺中市私立培德幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西平里1鄰西安街118號,(04)27078000
113,191XH6,臺中市私立康爾嘉幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區上安里1鄰上安路39巷16號,(04)35005800
113,191K17,臺中市私立莎苙卡薩國際幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西安里2鄰福星北一街108號,(04)27077959
113,191XD9,臺中市私立逢甲幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西安里7鄰西安街78號1、2、3樓,(04)27018008
113,191Y38,臺中市私立善美真幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福聯里7鄰臺灣大道四段1966號,(04)23506869
113,191K1P,臺中市私立森典幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西墩里18鄰福星北路136號,(04)24512086
113,191K0P,臺中市私立華德福大地幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區協和里9鄰安和路83-1號,(04)23580530
113,191XDD,臺中市私立雅善幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區至善里16鄰至善路47號1~2樓及49號1樓,(04)27018700
113,191XAI,臺中市私立圓明傳幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福林里3鄰福雅路65巷7號1、2樓,(04)24608787
113,191XDS,臺中市私立愛德堡幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區永安里11鄰福雅路267號,(04)24633909
113,191XAS,臺中市私立慈英幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福雅里2鄰永福路22巷37、39號,(04)24633779
113,191XD4,臺中市私立新劍聲幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區何成里28鄰大祥街125號,(04)23296853
113,191Y08,臺中市私立經典人文藝術幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區何源里6鄰華美西街二段245號,(04)23119222
113,191K1Q,臺中市私立經貿子曰幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區港尾里10鄰經貿八路55號1~3樓,(04)24260901
113,191Y32,臺中市私立道兒頓幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區何南里16鄰大墩十九街118號,(04)23207171
113,191K1R,臺中市私立福樂蒙特梭利幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區港尾里8鄰港尾溪街69號1~3樓,(04)24265660
113,191XAW,臺中市私立維多利亞安和幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區協和里2鄰協和北巷6之2號,(04)23506919
113,191XAV,臺中市私立維多利亞協和幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區協和里2鄰協和北巷6-1號,(04)23506919
113,191X20,臺中市私立臺中榮民總醫院榮中幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福瑞里7鄰西屯路三段301號,(04)24610411
113,191XDB,臺中市私立優斯特幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區福雅里23鄰西屯路三段145號1、2樓,(04)24628216
113,191XG9,臺中市臺中地區農會附設臺中市私立西屯幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區西安里14鄰西屯路二段303號,(04)27023510
113,191K0C,麗?學校財團法人臺中市麗?國民中小學附設私立麗?幼兒園,私立,臺中市,西屯區,[407]臺中市西屯區林厝里10鄰國安二路242巷199號,(04)24613099#602
113,191X02,財團法人中華基督教衛理公會附設臺中市私立衛理幼兒園,私立,臺中市,西區,[403]臺中市西區平和里7鄰民生路137號,(04)22225913
113,191X9X,財團法人天主教聖母聖心修女會附設臺中市私立惠華幼兒園,私立,臺中市,西區,[403]臺中市西區平和里3鄰中華路一段5號,(04)22258187
113,191X12,財團法人台灣聖公會附設臺中市私立聖雅各幼兒園,私立,臺中市,西區,[403]臺中市西區吉龍里1鄰五權西路一段23號,(04)23726081
113,193X11,臺中市西區大同國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區民生里25鄰自由路一段138號,(04)22222313
113,193X30,臺中市西區大勇國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區吉龍里25鄰忠明南路515號,(04)23755959#670
113,193X09,臺中市西區中正國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區民龍里15鄰英才路423號,(04)23212042#10
113,193X04,臺中市西區忠孝國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區三民里3鄰三民路一段171號,(04)22273092#11
113,193X10,臺中市西區忠明國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區忠誠里11鄰臺灣大道二段556號,(04)23172860#790
113,193X23,臺中市西區忠信國民小學附設幼兒園,公立,臺中市,西區,[403]臺中市西區公民里13鄰林森路155號,(04)23722866#308
113,191X62,臺中市私立大蘋果幼兒園,私立,臺中市,西區,[403]臺中市西區公正里34鄰大墩十一街99號,(04)23215358
113,191K10,臺中市私立小鳥幼兒園,私立,臺中市,西區,[403]臺中市西區公民里29鄰五權西一街61號,(04)23752222
113,191X47,臺中市私立牛頓幼兒園,私立,臺中市,西區,[403]臺中市西區忠明里23鄰博館三街86號,(04)23222256
113,191X43,臺中市私立卡帕幼兒園,私立,臺中市,西區,[403]臺中市西區昇平里7鄰美村路一段438號,(04)23723777
113,191XCJ,臺中市私立幼采幼兒園,私立,臺中市,西區,[403]臺中市西區和龍里15鄰篤信街43巷7、9、11、13號1、2、3樓,(04)22013118
113,191K01,臺中市私立我的家蒙特梭利幼兒園,私立,臺中市,西區,[403]臺中市西區中興里11鄰中興街183號3樓之2,(04)23010205
113,191X30,臺中市私立狄仕耐幼兒園,私立,臺中市,西區,[403]臺中市西區吉龍里23鄰五權八街128號,(04)23712396
113,191Y21,臺中市私立孩子國蒙特梭利幼兒園,私立,臺中市,西區,[403]臺中市西區安龍里17鄰忠勤街246號,(04)23720720
113,191X97,臺中市私立哥倫比亞幼兒園,私立,臺中市,西區,[403]臺中市西區吉龍里23鄰五權七街148號,(04)23730065
113,191K07,臺中市私立國郁幼兒園,私立,臺中市,西區,[403]臺中市西區忠誠里24鄰華美西街一段70巷8號1~2樓,(04)23195858
113,191XA2,臺中市私立敦煌幼兒園,私立,臺中市,西區,[403]臺中市西區後龍里7鄰民權路229巷15號1、2樓,(04)23024735
113,191XCH,臺中市私立普霖斯頓幼兒園,私立,臺中市,西區,[403]臺中市西區公正里15鄰大墩十街95號,(04)23190675
113,191Y03,臺中市私立愛迪生幼兒園,私立,臺中市,西區,[403]臺中市西區民龍里14鄰大和路22號,(04)23016757
113,191X85,臺中市私立聖柏德幼兒園,私立,臺中市,西區,[403]臺中市西區土庫里15鄰五權七街176號,(04)23718161
113,191X78,臺中市私立歌德幼兒園,私立,臺中市,西區,[403]臺中市西區公?里17鄰三民西路178號,(04)23752172
113,191XHF,臺中市私立璞石華德福幼兒園,私立,臺中市,西區,[403]臺中市西區忠誠里4鄰精誠六街34、36號1、2樓,(04)23202305
113,061K1U,耘禾文教事業股份有限公司附設臺中市私立耘禾幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區六路里10鄰平等路45號,(04)26621515
113,061XIG,臺中市弘光中棲非營利幼兒園(財團法人弘光科技大學設立之弘光科技大學申請辦理),私立,臺中市,沙鹿區,[433]臺中市沙鹿區竹林里13鄰臺灣大道七段466號1~2樓,(04)26656301
113,061K06,臺中市弘光平等非營利幼兒園(財團法人弘光科技大學設立之弘光科技大學申請辦理),私立,臺中市,沙鹿區,[433]臺中市沙鹿區六路里11鄰平等二街226號1~3樓,(04)26326580
113,061X9H,臺中市弘光員工子女非營利幼兒園(財團法人弘光科技大學設立之弘光科技大學申請辦理),私立,臺中市,沙鹿區,[433]臺中市沙鹿區晉江里1鄰臺灣大道六段1018號1~2樓,(04)26318652#5280
113,064X7B,臺中市立沙鹿幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區斗抵里4鄰斗潭路文光巷14號1、2樓,(04)26354853#15
113,064X7B-03,臺中市立沙鹿幼兒園竹林分班,公立,臺中市,沙鹿區,[433]臺中市沙鹿區竹林里6鄰中山路76巷13之1號,(04)26634616
113,064X7B-07,臺中市立沙鹿幼兒園埔子分班,公立,臺中市,沙鹿區,[433]臺中市沙鹿區埔子里5鄰正義路218號,(04)26317047
113,064X7B-10,臺中市立沙鹿幼兒園晉江分班,公立,臺中市,沙鹿區,[433]臺中市沙鹿區晉江里4鄰六晉路東陽巷14之12號,(04)26312351
113,064X7B-09,臺中市立沙鹿幼兒園福興分班,公立,臺中市,沙鹿區,[433]臺中市沙鹿區福興里13鄰鎮南路二段299弄36號,(04)26364670
113,064X7B-02,臺中市立沙鹿幼兒園樂群分班,公立,臺中市,沙鹿區,[433]臺中市沙鹿區公明里18鄰樂群新莊124號1、2樓,(04)26154660
113,064X28,臺中市沙鹿區公明國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區公明里8鄰忠貞路213號,(04)26150963#314
113,063K0A,臺中市沙鹿區公?國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區西勢里2鄰臺中市沙鹿區西勢里2鄰中航路二段1號,(04)26154353
113,064X7U,臺中市沙鹿區北勢國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區六路里14鄰南陽路376號,(04)26315032#774
113,064X26,臺中市沙鹿區竹林國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區竹林里16鄰臺灣大道七段821號,(04)26620175
113,064X25,臺中市沙鹿區沙鹿國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區美仁里11鄰中正街3號,(04)26620335#107
113,064X27,臺中市沙鹿區鹿峰國民小學附設幼兒園,公立,臺中市,沙鹿區,[433]臺中市沙鹿區鹿峰里27鄰星河路209號,(04)26224210#630
113,061XC9,臺中市私立文森幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里27鄰北中五街22號,(04)26338787
113,061K0P,臺中市私立加州幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區六路里10鄰平等八街88號,(04)26338890
113,061X13,臺中市私立永真幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區福興里13鄰鎮南路二段369號,(04)26363298
113,061XI7,臺中市私立米奇兒幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區福興里13鄰鎮南路二段433號,(04)26369981
113,061XIF,臺中市私立沙鹿瑪歇爾幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里29鄰北中路38號,(04)26523656
113,061K0A,臺中市私立尚恩北勢幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里21鄰北勢2街12-1號1~3樓,(04)26315232
113,061X9I,臺中市私立尚恩幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里21鄰北勢二街12號,(04)26315232
113,061XC6,臺中市私立迪斯耐幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區鹿峰里17鄰中山路松蔭巷1號,(04)26622341
113,061K18,臺中市私立迷鹿森林幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里17鄰東晉路136號,(04)26333397
113,061K13,臺中市私立頂尖合得鑫幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區三鹿里14鄰保安路233號,(04)26361222
113,061XC7,臺中市私立新幼華幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區竹林里15鄰臺灣大道七段432巷113號,(04)26525214
113,061XC8,臺中市私立新秀山幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區公明里3鄰忠貞路6號,(04)26154699
113,061X12,臺中市私立新欣園幼兒園,私立,臺中市,沙鹿區,[433]臺中市沙鹿區北勢里27鄰北中五街55號,(04)26314671
113,064X44,臺中市立梨山國民中小學附設幼兒園,公立,臺中市,和平區,[424]臺中市和平區梨山里20鄰福壽路10號,(04)25981510#209
